ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,Function,Instance,Dimension
2.4189372858610474,5.170359192289757,3,0.0,F4,2,7
2.89196044629723,9.166473019368928,3,0.0,F4,2,7
2.7970905738829455,8.410439664644237,2,0.015,F4,2,7
3.0786273734027088,10.904390125500605,4,0.0,F4,2,7
2.7297314508694943,7.485591756227636,2,0.0,F4,2,7
2.4569630589635603,6.46779590568608,2,0.015,F4,3,7
2.4876229505801275,6.702095066878764,3,0.015,F4,3,7
2.547776112917959,7.033810600713043,3,0.015,F4,3,7
2.5261747629128597,6.895133749427636,2,0.015,F4,3,7
2.5508853133396254,7.0852621775141245,3,0.015,F4,3,7
2.603781078789321,7.227398563780458,2,0.015,F4,3,7
2.4907679710636654,6.719439513410165,3,0.015,F4,3,7
2.616898326456428,7.625489316024373,2,0.0,F4,3,7
2.521164634114293,6.94524204593751,3,0.015,F4,3,7
2.642209690561248,7.8780524250077395,2,0.0,F4,3,7
3.179508385128507,11.691811217797573,4,0.0,F4,4,7
3.3476039655209826,13.125978443638527,3,0.0,F4,4,7
3.121255151037767,11.431883887665323,3,0.0,F4,4,7
3.1259235339181424,11.367790571286571,2,0.0,F4,4,7
3.0276759913336844,10.181766516234743,3,0.0,F4,4,7
3.005206589206928,10.351042859192965,3,0.0,F4,4,7
3.3003257037592526,13.009641113067104,3,0.0,F4,4,7
3.0473237313760273,10.42822723691919,4,0.0,F4,4,7
3.0801226637283596,10.619948915800178,2,0.015,F4,4,7
2.988250754497405,10.553679686140772,3,0.015,F4,4,7
1.0498466566888598,1.0532362080676405,1,0.015,F4,5,7
0.9831234665039613,0.7571995561676417,1,0.015,F4,5,7
1.0880993591707266,0.9745335915487696,1,0.015,F4,5,7
0.9752450109465104,0.5998441311278193,1,0.0,F4,5,7
0.8453955946699849,0.28187702734474307,2,0.0,F4,5,7
1.1200701482821753,0.8915961020030623,1,0.0,F4,5,7
0.8364135253466334,0.1431327905649633,1,0.0,F4,5,7
0.8321357787149816,0.09811094758629935,1,0.0,F4,5,7
0.8444687616045935,0.3194712129441504,1,0.0,F4,5,7
0.8808122585025229,0.2648840538599404,1,0.0,F4,5,7
2.713636464916561,7.149028182167582,4,0.0,F4,6,7
2.658594430088348,7.305679808798834,4,0.0,F4,6,7
2.6141672277325987,6.473266822200735,2,0.0,F4,6,7
2.8086509976662777,8.20858791724764,3,0.015,F4,6,7
2.596982205071317,6.542580550905145,3,0.015,F4,6,7
2.795159325281072,7.599078855032662,3,0.015,F4,6,7
2.807676674537461,8.280105532841876,3,0.015,F4,6,7
2.684341601039067,7.230879997955846,4,0.015,F4,6,7
2.705996339151766,7.28466232204357,3,0.015,F4,6,7
2.632155707323946,6.546382867881956,3,0.015,F4,6,7
1.799450206559957,3.299087908521223,2,0.0,F4,7,7
1.780215968008667,3.266404348649628,2,0.0,F4,7,7
1.8574005929457202,3.6807335620387818,2,0.0,F4,7,7
1.6722903909640667,2.7680612235862023,2,0.0,F4,7,7
2.0579455839398237,5.383736242053233,3,0.0,F4,7,7
1.925232497290921,3.9662021432452237,2,0.0,F4,7,7
1.646019656915929,2.380961210846462,2,0.0,F4,7,7
2.00047814426286,4.528150743092363,3,0.0,F4,7,7
1.6100562149588065,2.2496559672717797,2,0.0,F4,7,7
1.6308976169732456,2.368633038091306,1,0.0,F4,7,7
2.645070483842568,7.644236220358277,3,0.0,F4,8,7
2.6358480002404048,7.558125092031352,3,0.0,F4,8,7
2.499045234593267,6.897021994288048,2,0.0,F4,8,7
2.526201200906351,6.934049580256538,3,0.0,F4,8,7
2.5515253739766215,7.2369515772215856,2,0.0,F4,8,7
2.6078653364626945,7.327040455662276,2,0.0,F4,8,7
2.5340230205832865,7.043133986784708,3,0.0,F4,8,7
2.5761735449562297,7.248602889990545,2,0.015,F4,8,7
2.617205874384784,7.907255145277057,2,0.015,F4,8,7
2.503153010704327,6.757234371018994,3,0.015,F4,8,7
4.87814949328528,28.001947750436226,5,0.015,F4,9,7
4.231643215511149,21.80139022601737,6,0.0,F4,9,7
4.775325957365203,26.900476044951773,5,0.015,F4,9,7
4.652435278691933,26.445961811239428,4,0.015,F4,9,7
4.946218352334265,29.51681292946622,5,0.015,F4,9,7
4.902255759398796,27.829094628414968,5,0.0,F4,9,7
4.909448180708815,27.66453528101988,4,0.0,F4,9,7
5.05991482613907,30.241500461836296,5,0.0,F4,9,7
4.770811120985095,27.491378394837913,5,0.0,F4,9,7
4.661726742142916,24.81944693540673,4,0.0,F4,9,7
0.543762459171681,-0.47970196778421537,1,0.0,F4,10,7
0.4080270632750375,-0.5800987584668409,1,0.0,F4,10,7
0.6834616261325085,-0.1023415403595136,1,0.0,F4,10,7
0.512748454167169,-0.18042955547357886,1,0.016,F4,10,7
0.5668282334587802,-0.13668644480837067,1,0.016,F4,10,7
0.6962875573067788,-0.04237804906259157,1,0.0,F4,10,7
0.5389919861508805,-0.16615330912787618,1,0.0,F4,10,7
0.6691536228467437,-0.18854107515863205,1,0.0,F4,10,7
0.4560223780777536,-0.6165677835140526,1,0.0,F4,10,7
0.4006860095094167,-0.6449145880936298,1,0.0,F4,10,7
0.7693675878005091,0.0015700309406150303,2,0.016,F4,11,7
0.675425381710434,-0.23958313261322095,1,0.0,F4,11,7
0.5663617561181058,-0.5914266501097654,1,0.016,F4,11,7
0.7445082759532955,-0.15375420605810453,1,0.0,F4,11,7
0.5607288116753127,-0.5823430697509742,1,0.0,F4,11,7
0.7098336335507811,-0.09220643437086506,1,0.0,F4,11,7
0.6818123586718972,-0.14807063826002453,1,0.0,F4,11,7
0.6332105260694215,-0.19526128709837653,1,0.0,F4,11,7
0.6536478843042058,-0.46544465680531744,1,0.0,F4,11,7
0.6595317639660307,-0.4318420260053828,2,0.0,F4,11,7
3.2409710772524902,13.367974397153482,4,0.0,F4,12,7
3.360385007322448,13.040154297653174,4,0.016,F4,12,7
3.5683649655099514,15.981683004878018,3,0.016,F4,12,7
3.5651428086155925,15.578210144446945,3,0.016,F4,12,7
3.2249841181113994,12.584765770375254,4,0.0,F4,12,7
3.2320473497705193,12.412892321927792,3,0.0,F4,12,7
3.428188962702396,13.38382574319543,3,0.0,F4,12,7
3.3490154308142364,13.797034465317115,3,0.0,F4,12,7
3.5255100782017283,15.523277169510333,4,0.0,F4,12,7
3.470389333845917,13.713787242940857,4,0.0,F4,12,7
0.5900584739424184,-0.6713606549227005,2,0.0,F4,13,7
0.4479273517580644,-0.8315565534596705,1,0.0,F4,13,7
0.4373798632247225,-0.8601278216374562,2,0.0,F4,13,7
0.5109779591080413,-0.7248171741453118,2,0.016,F4,13,7
0.4482444443585339,-0.8417648935831412,2,0.016,F4,13,7
0.5677708710971012,-0.7305054103315842,2,0.016,F4,13,7
0.5553664192283845,-0.7575304337632378,2,0.0,F4,13,7
0.5312070042886446,-0.7193247661576048,2,0.016,F4,13,7
0.48846462146827835,-0.7760938536580446,1,0.016,F4,13,7
0.5834879526515954,-0.6114858656619342,1,0.0,F4,13,7
0.782170682633168,0.532555150618891,2,0.0,F4,14,7
0.561528794398103,-0.20970350361126178,1,0.0,F4,14,7
0.6405417268961489,0.14532797735060088,2,0.0,F4,14,7
0.6600683891650703,-0.09032589107960387,1,0.015,F4,14,7
0.7550953391143045,0.07805993899900754,1,0.0,F4,14,7
0.4854577913088774,-0.3069585631088598,1,0.0,F4,14,7
0.6373246531661148,0.18016016142326619,1,0.0,F4,14,7
0.6051860257898707,-0.08642567011266022,1,0.0,F4,14,7
0.5871519816507242,-0.025118433057304657,1,0.0,F4,14,7
0.7970095058382052,0.5182944058772909,2,0.0,F4,14,7
3.3546749135604323,13.277287417261139,5,0.0,F4,15,7
3.278538121468872,12.47607492803377,4,0.0,F4,15,7
3.336241877163274,13.189838420586359,3,0.016,F4,15,7
3.3222528133877307,13.121980033251798,4,0.016,F4,15,7
3.1041176006581583,10.839596703239005,3,0.016,F4,15,7
3.384768591175348,13.828936534317481,5,0.0,F4,15,7
3.1086289092578387,10.827173602396568,4,0.0,F4,15,7
3.2490837253191907,12.463986501727844,3,0.0,F4,15,7
3.3237455984418074,13.289591110831878,3,0.0,F4,15,7
3.026340821655918,10.492479062247266,4,0.0,F4,15,7
0.886634009571241,0.8751173373833576,1,0.0,F4,16,7
0.8614585383758017,0.9766796420874444,1,0.0,F4,16,7
0.7238046823025627,0.2545129230551266,2,0.016,F4,16,7
0.8900511424625055,1.1050996105320703,2,0.0,F4,16,7
0.7197769588324391,0.5647466444369296,2,0.016,F4,16,7
0.7944763890450597,0.5589930789495408,1,0.0,F4,16,7
0.6412002748799268,0.04699579313953306,1,0.016,F4,16,7
0.7500147733839844,0.7802992150424237,2,0.016,F4,16,7
0.6425201363915027,0.22517885240802382,1,0.016,F4,16,7
0.6447543715975393,0.040357987230699166,1,0.016,F4,16,7
-0.14219129336663117,-0.4281129882928467,2,0.0,F5,1,7
-0.0383466225583714,-0.6306508782902185,2,0.0,F5,1,7
-0.11203658129597398,-0.5047642034022397,2,0.0,F5,1,7
-0.1785672581213884,-0.27667222429270577,1,0.0,F5,1,7
-0.06690770420413385,-0.49825717298241656,2,0.0,F5,1,7
-0.3387539552051579,-0.5168417863834969,2,0.015,F5,1,7
-0.05321390771627236,-0.6788887464213276,1,0.015,F5,1,7
-0.1615302844647681,-0.38810170671650335,1,0.0,F5,1,7
-0.229092462886306,-0.4009631941178333,2,0.0,F5,1,7
-0.1018251370908627,-0.8191915583517009,2,0.016,F5,1,7
0.09367905083481841,-1.4005120433501967,2,0.0,F5,2,7
0.07636432352906827,-1.317657903845756,2,0.0,F5,2,7
0.27554899418962686,-1.2942210982394171,2,0.0,F5,2,7
0.1888071063873202,-1.3336892002225715,2,0.0,F5,2,7
0.18493807680678734,-1.3102442143523656,2,0.016,F5,2,7
0.2642850930366773,-1.201220437835758,2,0.0,F5,2,7
0.12452053830811743,-1.3288349589978705,2,0.0,F5,2,7
0.1734860867718654,-1.3333845941596354,2,0.015,F5,2,7
0.17848769598099076,-1.3708734100471884,2,0.015,F5,2,7
-0.057257128185709966,-1.3945721632396464,2,0.015,F5,2,7
-0.8664257474602257,0.2793546168625993,4,0.0,F5,3,7
-0.6701746991089501,-0.14621986213620186,4,0.0,F5,3,7
-0.9258590526286711,0.5975458956396378,4,0.0,F5,3,7
-0.7305736219336041,0.14535061744680045,4,0.0,F5,3,7
-0.8190043013978293,0.25842049972493175,3,0.016,F5,3,7
-0.7909208126414535,0.06752915142985749,4,0.016,F5,3,7
-0.8538280747128283,0.032436760796170194,3,0.0,F5,3,7
-0.8993393018848496,0.3956550954560374,4,0.0,F5,3,7
-0.8340384272231484,0.039141963770887855,4,0.0,F5,3,7
-0.7305653864226361,-0.20262451040401075,4,0.015,F5,3,7
0.6122726373816456,-0.4990116801756761,3,0.015,F5,4,7
0.6688432220233526,-0.454562979732263,3,0.0,F5,4,7
0.670446512370136,-0.5255438183550414,4,0.0,F5,4,7
0.7942511463542803,-0.19052230852916496,3,0.0,F5,4,7
0.7704354756585181,-0.22258458724483177,4,0.016,F5,4,7
0.4961757006562581,-0.7168777598859801,3,0.016,F5,4,7
0.8013609317622027,-0.23844179833939938,3,0.016,F5,4,7
0.5122906341146529,-0.7788918144668608,3,0.0,F5,4,7
0.631424021647037,-0.4894462269751121,3,0.0,F5,4,7
0.756343103990383,-0.2593401403161497,4,0.0,F5,4,7
0.043658265134405995,-0.5401217013597637,2,0.0,F5,5,7
-0.2471392787171219,-0.7254325911272597,3,0.016,F5,5,7
0.021709935706125914,-0.6361669184661505,1,0.016,F5,5,7
-0.038234886872375695,-0.4102444100894891,1,0.016,F5,5,7
-0.17330924134682052,-0.32292134702351394,1,0.0,F5,5,7
-0.010440253000015881,-0.655170886901141,2,0.0,F5,5,7
-0.3150031548858728,-0.41855187598577936,1,0.0,F5,5,7
-0.08944044058820984,-0.3304403766661803,1,0.0,F5,5,7
-0.1456632221976318,-0.2835000688462421,1,0.015,F5,5,7
-0.16362449731469522,-0.39213014501499543,1,0.0,F5,5,7
-0.21393399980392616,-0.8580574682485347,2,0.0,F5,6,7
-0.20788639729745265,-0.6996926095452412,2,0.016,F5,6,7
-0.14019348253260677,-0.8038049202472295,2,0.016,F5,6,7
-0.2038024028462603,-0.7786936646956706,2,0.0,F5,6,7
0.0004295065201240039,-0.9677166200496039,2,0.0,F5,6,7
-0.22546290254691104,-0.7158347813182382,2,0.0,F5,6,7
-0.02628382314980609,-0.6259762779037885,2,0.0,F5,6,7
-0.3283229139370319,-0.5747132126954857,2,0.016,F5,6,7
-0.14558667333783346,-0.3720137083781845,2,0.0,F5,6,7
-0.16772810739358882,-0.741535110655557,2,0.016,F5,6,7
-0.1209848314033074,-0.3536023283631695,1,0.0,F5,7,7
-0.16131159361661598,-0.3679286477964223,2,0.0,F5,7,7
-0.12777126799941926,-0.5536108866216063,1,0.015,F5,7,7
-0.13174167936923278,-0.44759814956917277,1,0.015,F5,7,7
-0.16440002285115737,-0.31224102505791196,1,0.015,F5,7,7
-0.20686287598473305,-0.42420175839484653,1,0.0,F5,7,7
-0.0661903118669632,-0.6385097369417965,1,0.0,F5,7,7
-0.2326215368364135,-0.3742310456368658,2,0.0,F5,7,7
-0.08445016310781484,-0.026417135367417188,2,0.016,F5,7,7
-0.21484263708133214,-0.47834387426050196,1,0.0,F5,7,7
0.055040185977461006,-0.9133748367029728,2,0.0,F5,8,7
-0.16216168699590083,-0.759004115216606,2,0.015,F5,8,7
-0.034441589674211466,-0.7287206221785456,2,0.015,F5,8,7
-0.04529508343788106,-0.48756053229817553,2,0.0,F5,8,7
-0.2786043499725605,-0.6590449013947075,2,0.0,F5,8,7
-0.2225084864209935,-0.7818428684815375,3,0.0,F5,8,7
-0.10398279622323038,-0.8389933352359726,2,0.016,F5,8,7
-0.11914258711405178,-0.6859877993525902,2,0.0,F5,8,7
-0.19954517136388208,-0.4873357352234473,2,0.0,F5,8,7
-0.16267331620898826,-0.5054752730774599,2,0.016,F5,8,7
-0.04283942608808359,-0.6347830048135932,2,0.0,F5,9,7
-0.1969310783373984,-0.4678916811031564,2,0.0,F5,9,7
-0.24527930871335693,-0.5140256134904515,1,0.0,F5,9,7
-0.11930958592423473,-0.35265330206603274,1,0.015,F5,9,7
-0.1595720745839786,-0.5357321476272476,1,0.0,F5,9,7
-0.03398113366520831,-0.7049656813213137,1,0.0,F5,9,7
-0.21824325316494034,-0.41622603492916355,2,0.0,F5,9,7
0.012497254922542198,-0.8354136856181791,2,0.016,F5,9,7
-0.054485864557485934,-0.4599161276197594,2,0.0,F5,9,7
-0.03571918212188953,-0.4267660908931852,1,0.0,F5,9,7
-0.13631871527383835,-0.4777590697338745,1,0.016,F5,10,7
-0.21637756621104298,-0.4751693146218683,2,0.016,F5,10,7
-0.1799374722190151,-0.20856215612173434,1,0.0,F5,10,7
-0.13840821211766213,-0.6879309826752364,2,0.0,F5,10,7
-0.02937559495016956,-0.5862497958617379,1,0.0,F5,10,7
-0.07612379406813119,-0.4963741448340917,1,0.015,F5,10,7
-0.19053647651765687,-0.3701812128472044,2,0.0,F5,10,7
-0.06373377542134218,-0.5457652745795967,1,0.0,F5,10,7
-0.2602714509341674,-0.4199183274633813,1,0.0,F5,10,7
-0.1922051619566432,-0.4775789018496712,2,0.016,F5,10,7
-0.1035493904986017,-0.47851887829758466,1,0.0,F5,11,7
-0.2583957071103363,-0.381296674256312,1,0.0,F5,11,7
-0.07531470484913369,-0.5592829036439162,1,0.0,F5,11,7
-0.174565650360168,-0.17139110896045961,1,0.015,F5,11,7
-0.06468995139519379,-0.18542607111353027,1,0.0,F5,11,7
-0.2412764647989382,-0.04984901003161957,3,0.0,F5,11,7
-0.22786222719192986,-0.04846414585049219,3,0.016,F5,11,7
-0.1455368999478862,-0.288413272034413,1,0.016,F5,11,7
-0.09814134770062355,-0.3169273479101573,1,0.0,F5,11,7
-0.22242168273340274,-0.32009003791981483,3,0.0,F5,11,7
0.13994573891386086,-1.3121394098010124,2,0.016,F5,12,7
0.05397021326634729,-1.4650493965146139,2,0.0,F5,12,7
0.03387936417997266,-1.382601338361133,2,0.0,F5,12,7
0.14225453738110988,-1.3813252238841378,2,0.0,F5,12,7
0.1092935485031087,-1.400700945057408,2,0.015,F5,12,7
0.19072557486858424,-1.3966708889966781,2,0.0,F5,12,7
0.14796939185296873,-1.3945559268778642,2,0.0,F5,12,7
-0.03715681979329606,-1.4773181840626615,2,0.0,F5,12,7
0.17514618929921424,-1.2453899662938677,2,0.0,F5,12,7
0.13100793654304543,-1.366863493608631,2,0.0,F5,12,7
-0.026186534864425553,-0.28596353158194265,1,0.016,F5,13,7
-0.06281061395506154,-0.5445894023807223,1,0.0,F5,13,7
-0.07457982029027728,-0.6809641939073727,2,0.0,F5,13,7
-0.08492891114896646,-0.40504458809729815,2,0.016,F5,13,7
-0.11436749068368243,-0.6661794574897413,2,0.0,F5,13,7
-0.20803443356830284,-0.373013704994658,1,0.016,F5,13,7
-0.21238004470669172,-0.456749583081574,1,0.0,F5,13,7
-0.056892573313124625,-0.5418496485174784,1,0.0,F5,13,7
-0.05277779090411333,-0.5349212290236549,2,0.0,F5,13,7
-0.2069590084680565,-0.5353024311215733,2,0.0,F5,13,7
-0.7488004973060045,-0.0892185099977354,3,0.0,F5,14,7
-0.6928245698312928,-0.02998876105561621,4,0.015,F5,14,7
-0.7040443701324216,-0.11234844817512668,4,0.0,F5,14,7
-0.8424404870387636,0.02012925864957449,3,0.0,F5,14,7
-0.7146660283391932,-0.16348134276186066,3,0.0,F5,14,7
-0.6306870462446785,-0.06500892973752581,4,0.0,F5,14,7
-0.8656407037926828,0.13405978574847888,4,0.0,F5,14,7
-0.7978410777306287,0.2065057312936296,4,0.016,F5,14,7
-0.8256154902241837,0.27419411854311493,4,0.016,F5,14,7
-0.8373051482490446,0.17003119811420664,4,0.0,F5,14,7
-0.18806009650864575,-0.488309499893842,1,0.0,F5,15,7
-0.008260898059326791,-0.6747764890559509,1,0.0,F5,15,7
-0.0861211438437538,-0.7153797902096257,2,0.0,F5,15,7
-0.06248174628630178,-0.6254175489941756,1,0.0,F5,15,7
-0.21923491846747192,-0.6623151284744386,3,0.015,F5,15,7
-0.13302265017459103,-0.41596639406016545,2,0.0,F5,15,7
0.017392732467491692,-0.7451970342701397,2,0.0,F5,15,7
-0.2953779655740417,-0.18008627550141298,1,0.016,F5,15,7
-0.12401186539163675,-0.4985633135757972,1,0.0,F5,15,7
-0.17906290473039999,-0.2247554768977218,2,0.0,F5,15,7
0.6903522377785933,-0.4567383439362418,3,0.0,F5,16,7
0.6596638238741247,-0.5293525986798526,3,0.016,F5,16,7
0.7256848032558412,-0.2686975979397461,4,0.016,F5,16,7
0.7195513369096658,-0.38038987331241314,4,0.0,F5,16,7
0.7776701756089487,-0.17853060982278635,3,0.0,F5,16,7
0.7515633229257099,-0.1383366827028274,3,0.0,F5,16,7
0.8679686933542294,-0.0569241516399317,3,0.015,F5,16,7
0.5675508638382835,-0.6299034740532616,3,0.0,F5,16,7
0.6719914311007154,-0.2822493796810419,4,0.0,F5,16,7
0.7437199073885924,-0.2521669949147731,4,0.016,F5,16,7
-0.3005512474516746,-1.2282289678231504,2,0.016,F6,1,7
-0.30194800394961624,-1.3035081346843265,3,0.0,F6,1,7
-0.286732205989443,-1.2413700823457154,2,0.0,F6,1,7
-0.19672572707335906,-1.3314791214936164,3,0.0,F6,1,7
-0.21616393333410666,-1.346487211056177,2,0.016,F6,1,7
-0.2155516658646236,-1.3334304188709063,3,0.016,F6,1,7
-0.16810114145018432,-1.264431243487074,3,0.016,F6,1,7
-0.21500605285588575,-1.4332072908388531,2,0.016,F6,1,7
-0.25054000050604985,-1.2923449173414356,2,0.016,F6,1,7
-0.1599900691616598,-1.3617497073761242,2,0.016,F6,1,7
0.8704117217281616,-0.28686711202254234,2,0.016,F6,2,7
0.9700842750483202,0.008028900226350277,3,0.0,F6,2,7
1.5384490566088453,4.567361309167855,3,0.0,F6,2,7
1.3006287855925713,2.5080977461808063,3,0.0,F6,2,7
0.8708780795867265,-0.5423503623873529,2,0.0,F6,2,7
1.2471012427526684,2.6115940042383086,3,0.0,F6,2,7
1.0614767966877654,0.385769367498785,4,0.015,F6,2,7
0.967731498511612,-0.10483858499418064,3,0.015,F6,2,7
0.9348877961583488,-0.190530777175415,3,0.0,F6,2,7
0.8006449435174747,-0.6901061511556201,2,0.0,F6,2,7
0.2507687409117891,-1.3711590793197328,2,0.0,F6,3,7
0.16247978495664084,-1.400318390812829,2,0.016,F6,3,7
0.1661467334389813,-1.3463752113895855,2,0.0,F6,3,7
0.15720777102673428,-1.4381983972043586,2,0.016,F6,3,7
0.15198302486627002,-1.3928600239582405,2,0.0,F6,3,7
0.19254599553256413,-1.3473891494934997,2,0.0,F6,3,7
0.09559180191122015,-1.3956543579996619,2,0.0,F6,3,7
0.19181122621546545,-1.388398820968382,2,0.015,F6,3,7
0.15720735641152367,-1.3518954875278597,2,0.015,F6,3,7
0.18494717611761521,-1.3948181202678258,2,0.0,F6,3,7
0.6932620665077315,-0.703584004463409,2,0.0,F6,4,7
0.550260838126265,-0.9919271015840327,2,0.0,F6,4,7
0.7473496575696721,-0.5668823307730895,2,0.016,F6,4,7
0.6019942210715282,-0.908131183405855,2,0.016,F6,4,7
0.8119549858072841,-0.5403973241496356,2,0.016,F6,4,7
0.6799570078933899,-0.7114831849595071,1,0.016,F6,4,7
0.7809076556927407,-0.6276219242100924,2,0.0,F6,4,7
0.555613523430301,-0.9048514245063446,2,0.0,F6,4,7
0.8174467046474724,-0.49443167960780476,2,0.0,F6,4,7
0.5723471892699886,-0.9040947289532699,2,0.0,F6,4,7
0.5528735975483416,-1.2361787366704697,2,0.016,F6,5,7
0.4461848285097695,-1.2904186584146546,2,0.016,F6,5,7
0.6469486655938237,-0.9956091061349746,2,0.016,F6,5,7
0.5537801099084877,-1.2361094561387653,2,0.0,F6,5,7
0.3726032071032552,-1.4649449252227082,2,0.0,F6,5,7
0.5352424298702817,-1.2225191519983254,2,0.0,F6,5,7
0.8140570551234134,-0.6113046841825831,2,0.0,F6,5,7
0.45404110501638517,-1.271394535198979,2,0.015,F6,5,7
0.5560491670044847,-1.1871974536993009,2,0.0,F6,5,7
0.5569679058761327,-1.2527013703763252,2,0.0,F6,5,7
0.560295006119298,-1.1774806827601008,2,0.0,F6,6,7
0.7933880285840266,-0.7919073263042762,2,0.0,F6,6,7
0.772419355341268,-0.7804473901750417,2,0.016,F6,6,7
0.45611835842229287,-1.1860531869128086,2,0.016,F6,6,7
0.7078438061798376,-0.8887277883042004,2,0.0,F6,6,7
0.7481396866914367,-0.8522933138564976,2,0.0,F6,6,7
0.6990322089844224,-0.8900580763570405,2,0.016,F6,6,7
0.6945206055433047,-0.8864875348112151,2,0.016,F6,6,7
0.6348489248235458,-0.9771446984543481,2,0.016,F6,6,7
0.5244042459482383,-1.0289490516098896,2,0.0,F6,6,7
0.5402289860295131,-1.0646692233820585,2,0.0,F6,7,7
0.5652086190983278,-1.1053466627305146,2,0.0,F6,7,7
0.5629483590584403,-1.1647488366924894,2,0.016,F6,7,7
0.5214998235621201,-1.1391426877007316,2,0.016,F6,7,7
0.621558883979151,-0.9046965869645338,2,0.016,F6,7,7
0.56215981189259,-1.1005949003675297,2,0.016,F6,7,7
0.6119941607374735,-1.0234710882144993,2,0.0,F6,7,7
0.6680157138135812,-0.9171633170795901,2,0.0,F6,7,7
0.5190982217639533,-1.1845588061955852,2,0.0,F6,7,7
0.662636694307535,-0.995941172981444,2,0.0,F6,7,7
0.4203749706985612,-1.1992381180887055,2,0.0,F6,8,7
0.3234164337760688,-1.2674107497110578,2,0.0,F6,8,7
0.43060499820440434,-1.1683481282940122,2,0.0,F6,8,7
0.43161784762802563,-1.186960077163116,2,0.015,F6,8,7
0.3771309421358532,-1.238325109198583,2,0.015,F6,8,7
0.3246288445288131,-1.2362639679591516,2,0.0,F6,8,7
0.4273537500417047,-1.155390609829758,2,0.015,F6,8,7
0.33422681414263766,-1.284572542983754,2,0.0,F6,8,7
0.36136057673422917,-1.2795155641274336,2,0.0,F6,8,7
0.43452002684091295,-1.1308421308523973,2,0.0,F6,8,7
0.7362735949630764,-0.9369443699505373,2,0.0,F6,9,7
0.7836727000328988,-0.8809348415014848,2,0.016,F6,9,7
0.7764643713142635,-0.8777483137811828,2,0.016,F6,9,7
0.5987954521833021,-1.2428437731684765,2,0.016,F6,9,7
0.7080559988283858,-0.9826801047874767,2,0.016,F6,9,7
0.7487057611397148,-0.866934842025572,2,0.0,F6,9,7
0.711081556897557,-1.0300887416567341,2,0.0,F6,9,7
0.7544755628034588,-0.8568638539547613,2,0.0,F6,9,7
0.6094613866400088,-1.0609364419318963,2,0.015,F6,9,7
0.7379652075570535,-0.8915803293959259,2,0.015,F6,9,7
0.0315429585638061,-1.4727479023665806,2,0.015,F6,10,7
0.009764694518891354,-1.4663047028912959,2,0.0,F6,10,7
0.03198382519272695,-1.4974056379090674,2,0.0,F6,10,7
0.030043115101035887,-1.5027332971547154,2,0.0,F6,10,7
-0.06722284605466164,-1.5055636750309167,2,0.0,F6,10,7
0.03755976344687629,-1.4599329625152333,2,0.016,F6,10,7
-0.014001343076769228,-1.606696290751228,2,0.016,F6,10,7
0.1067972035443494,-1.496168414700836,2,0.016,F6,10,7
-0.03831250117955047,-1.5676320478788173,2,0.0,F6,10,7
0.06193969545124217,-1.4193126399126925,3,0.0,F6,10,7
0.18296245257846,2.4751090024407425,2,0.0,F6,11,7
-0.08428381264791975,2.40546267748032,4,0.0,F6,11,7
-0.024495584240189664,2.546306119197923,4,0.0,F6,11,7
0.1486673719941959,2.894112135397589,5,0.0,F6,11,7
0.173295700031836,2.9763414047906105,5,0.016,F6,11,7
0.18402703554112732,3.1748700076772947,4,0.016,F6,11,7
0.523978462423563,3.2228236645009796,3,0.016,F6,11,7
0.271564354568298,2.736754972897214,4,0.016,F6,11,7
0.11997795581526352,3.118482658170545,4,0.016,F6,11,7
0.44891309511192656,2.974626597490267,3,0.0,F6,11,7
1.4536205455651499,0.7944227157686856,2,0.0,F6,12,7
1.455700859608035,1.0256111512856938,2,0.015,F6,12,7
1.5291042579807295,1.2530531555812185,3,0.015,F6,12,7
1.5874215180781668,1.402501079714372,2,0.0,F6,12,7
1.3178241581609826,0.40250414132877044,2,0.0,F6,12,7
1.5015234747874135,1.1738750737288024,3,0.0,F6,12,7
1.5182074882873922,1.1747116267682003,2,0.0,F6,12,7
1.4311010176039827,0.8922929834568358,3,0.0,F6,12,7
1.1835259323732734,0.07879302165288093,2,0.0,F6,12,7
1.6036480751014353,1.391978409766729,2,0.015,F6,12,7
3.803012939214959,26.63443340988797,3,0.015,F6,13,7
3.8821732713751342,22.201094305828484,5,0.0,F6,13,7
3.134764899071126,18.69927228829332,3,0.015,F6,13,7
4.401404683509618,30.510058207321826,5,0.015,F6,13,7
3.330968129881872,20.901392691766745,3,0.0,F6,13,7
1.2520555061324292,2.3643080719792486,4,0.0,F6,13,7
2.8737127011968555,17.507314379670785,3,0.015,F6,13,7
2.9593488933381225,19.910694786251916,3,0.015,F6,13,7
1.161394966570219,0.7119597207046757,3,0.015,F6,13,7
3.542952894007768,24.439784077772234,3,0.015,F6,13,7
0.9994502403502018,-0.023999644914209917,2,0.015,F6,14,7
0.8253446859433629,-0.5957366763371663,2,0.015,F6,14,7
1.0641604134264393,-0.007072498634043356,2,0.015,F6,14,7
1.032479454035844,0.02267346223481015,2,0.0,F6,14,7
0.8466115060897474,-0.44501740404783474,2,0.015,F6,14,7
0.9056052282364899,-0.3242799952516835,2,0.015,F6,14,7
0.8943930022503176,-0.420505935948035,2,0.015,F6,14,7
